mu,omega,alpha[1],beta[1]
0.001459912469593887,0.5591379214447761,0.3915047229728038,0.5694909244164581
0.015115148042680231,0.36381942526963557,0.32585104369158335,0.6508494253284499
0.0033144597014216817,0.4782820125864854,0.34591548540237926,0.5872483790594581
-0.013756491410472088,0.6223809066632148,0.2715238042112911,0.609155663257726
-0.0031979312219187327,0.4283486854636708,0.38042925894018687,0.5986113645477129
-0.006094842773710801,0.39939135174749646,0.38707471566672663,0.5851030461091422
0.004829506087303091,0.44654015108482664,0.3629034037506852,0.6081541160848978
-0.03771996455218196,0.5016402403632829,0.2911468858865228,0.6168838861423014
-0.03034926050538822,0.6968836003260162,0.40368094051107417,0.5249972873939275
0.009626835903263185,0.6194114086542377,0.3944023779590508,0.5256708866316718
-0.019160523135444744,0.6009447310977867,0.2697178697144189,0.6313846312606569
-0.02092039591664054,0.6187796779921296,0.38896579995474434,0.5262261855240198
0.0012210096385768029,0.46286378648735627,0.40894270493166146,0.5808334367147525
0.002316044749870136,0.346813861188537,0.17660158490704997,0.712440406079011
-0.01994979818981943,0.46702776568734794,0.3941304232782046,0.5590948182510348
-0.027276985564224324,0.4208283115807277,0.2901143954144393,0.6618111918824817
-0.028778278786965705,0.4181341317006025,0.2936825358293599,0.6656921420393624
-0.03956118699041271,0.5782113479612853,0.3567242510707293,0.5365829424940752
-0.03051717386302883,0.4801057654223687,0.2696439385784217,0.6617158871860732
-0.007943499921891393,0.6704277139664095,0.342613986048972,0.543963704524025
-0.019308338700369715,0.3824471908028906,0.3195940124560382,0.6708809143934794
-0.006316380820475659,0.499779209485456,0.38660911684226806,0.5878246187363149
-0.016555115023210956,0.44828245479321277,0.3936376647402659,0.5942589126609564
0.0234739827346375,0.6803117357918917,0.39901722280563195,0.5341384105446036
-0.013158633769141665,0.37995850473945125,0.32248237150310816,0.6683589879213422
-0.009025855920490022,0.5168656526441674,0.3449843470611169,0.5961496689683828
-0.0034964813054620004,0.5433458056250068,0.311694128726074,0.6450410288930202
-0.0031363324574819173,0.4774293792517218,0.33351699113337535,0.6418388888536362
-0.013423860968907887,0.585599371623341,0.4157147046527714,0.5150150754715019
-0.0003654518173300883,0.4145951444013779,0.3288418827114514,0.6699606884067836
-0.010758198658087852,0.4079246167640674,0.3167358642919477,0.6682940041292686
-0.00529209336537076,0.6093710531164154,0.27988366180980456,0.5682862921997751
0.012284285949430167,0.37152693991910446,0.3210581005913819,0.6626878211351483
0.0030943531302753662,0.623180998128172,0.33706022195796853,0.5998719522249188
-0.0004964623978977577,0.3942970380375938,0.28628979061991033,0.6641620892698024
-0.027670841064963196,0.4962842117642068,0.2689616561234995,0.652212824027129
-0.0025262507350605635,0.5891193819056387,0.45976506750083196,0.5181821822116748
0.007275352254802069,0.4463199406385102,0.34930647721185487,0.631327093291291
-0.023195212299016714,0.31465997619555225,0.3202070894566451,0.6620282696617028
-0.011010656136299033,0.693204153971068,0.3609993207996781,0.5172267094736903
-0.05791612861512481,0.3989564095154234,0.34925645891751944,0.6316437079407884
-0.005990691728601706,0.48769888841313846,0.3922082186207533,0.605642918219655
0.01382577234388572,0.4423259230793227,0.3214430458793477,0.6263585598840894
-0.0022450793707131118,0.5164822053517795,0.38177081899730714,0.6005827099603452
0.03138343299407401,0.39511655387708244,0.35366554170440645,0.6283947758674746
-0.02854580045362371,0.44814605237254146,0.3717571707965192,0.6106833723763357
0.04288428845180501,0.417751744797004,0.3408247678976491,0.652723213648728
-0.029331175394048947,0.5221417641705561,0.346507071984895,0.6392331736753619
-0.006452686880634465,0.5451852700033477,0.3260698217473371,0.6357289260210391
-0.0014709693395180221,0.3569407453296,0.3020246574086209,0.6764705978225442
0.015044436838286058,0.49370740484959175,0.32527007704903077,0.6502958242193027
0.0413113779184911,0.2769328105823403,0.3760354567396303,0.617017396124476
-0.03125006711710716,0.5141057835598075,0.3274558049759887,0.6047245965984844
-0.006244370009062712,0.46254149324958554,0.30398938826565997,0.6633479119585978
-0.013179992822964894,0.6570090352597486,0.37898921136582064,0.536234107284991
-0.011020074032130699,0.538477166365396,0.35107257095357053,0.5576193521943951
-0.018182208399798533,0.42090621630249503,0.34836599064891316,0.6231682396017525
-0.008852579517190986,0.48456137176784025,0.36151108534101806,0.6288223473236063
-0.028673960595071483,0.3909700515384308,0.3330555200342671,0.6278239671934445
-0.013146795705369443,0.39243448159198135,0.30825249181332964,0.6611704841359015
-0.006449104715014988,0.5619716725945272,0.3892408746427252,0.5837469880551097
-0.029890970989567126,0.5612244999586421,0.4363486883800681,0.5111598595961397
-0.03144856423733345,0.4041650230724421,0.3479728513960206,0.6431802097749285
-0.04736516025402534,0.33114324931631406,0.3109901141024205,0.683550105876923
0.003006727086723145,0.3285579377648561,0.21992085142958787,0.7336335021282958
-0.0070816952740200435,0.7668669958791455,0.35649416616658186,0.5250934882002283
-0.0037127725975856594,0.6773069392169273,0.3517189788054926,0.5329758814462162
-0.016076935213112882,0.27355088892794316,0.3488272229105045,0.610731728578275
-0.023810752162168058,0.550316770881064,0.43869893629047074,0.48814833030675236
-0.06939454291805874,0.48535967768815,0.3208501868730171,0.6395014050391351
0.033027436927487185,0.43200986519122264,0.37048225197764356,0.6109590899103099
-0.050530456198099594,0.7559829244593628,0.43735791103327604,0.5169415551278349
-0.03322351391544313,0.34926353505327656,0.37937947227143615,0.6055963810706646
-0.040554949163333354,0.39046270516099385,0.34003728868768773,0.6065421677150711
-0.03325275288409857,0.5172884750441192,0.40304141124355586,0.5699574308113896
